labels,text,emotion,prob_emotion,prob_max
anger,Im not even going to respond to that and let my make me make a mistake. That's sucka-stroking. ,anger,"[0.9763858318328857, 0.9758985936641693, 0.7473776042461395, 0.04045882122591138, 0.7361400425434113, 0.8820819854736328]",0.9763858318328857
disgust,In some ways I've become the hypocrite I hate ,disgust,"[0.9197835624217987, 0.97055584192276, 0.6864443123340607, 0.06963198632001877, 0.8349964618682861, 0.8785504102706909]",0.97055584192276
sadness, This just in The Mets have traded Shake Shack and Blue Smoke for a Bob Evans and a restaurant to be named later. . . ” ,surprise,"[0.8062498569488525, 0.6924237906932831, 0.622985452413559, 0.35476204007864, 0.7207691371440887, 0.9538889527320862]",0.9538889527320862
fear,stay away from niggas that can land me in some trouble ,anger,"[0.9620184898376465, 0.9320240318775177, 0.9591008424758911, 0.1283310428261757, 0.3477299064397812, 0.8132704198360443]",0.9620184898376465
disgust,So glad we still have Chamakh and Squillaci. Someone explain to me how neither of them got on the end of that cross. ,surprise,"[0.6196407377719879, 0.04313853196799755, 0.3905223608016968, 0.9667370617389679, 0.07386333495378494, 0.9724571704864502]",0.9724571704864502
joy,Time for a team run. ,joy,"[0.29151690006256104, 0.161490086466074, 0.25370555371046066, 0.687824010848999, 0.06317608058452606, 0.6391898095607758]",0.687824010848999
sadness,I Just Got Beat By My Dad In Chess Times ! ,anger,"[0.9590990543365479, 0.9211524724960327, 0.9327472448348999, 0.17343133687973022, 0.95798459649086, 0.9512090981006622]",0.9590990543365479
fear,That terrifying day has come. . . when you realize your team is playing  team! ,fear,"[0.013785962481051683, 0.31376101076602936, 0.9975526928901672, 0.00279974436853081, 0.3585057184100151, 0.948593944311142]",0.9975526928901672
surprise,"BBC's match reports are always the best, Sky are just stupid ",anger,"[0.761620044708252, 0.32301391661167145, 0.3211270570755005, 0.5975054651498795, 0.22455725818872452, 0.6675643622875214]",0.761620044708252
sadness,Dear summer I miss you and swimsuits-Cool kids   just came on in the shuffle good memories though ,sadness,"[0.010583743918687105, 0.04380724183283746, 0.093348054215312, 0.8089735209941864, 0.9671806395053864, 0.8686367273330688]",0.9671806395053864
joy,So um . . I can't move my foot . ,surprise,"[0.9314031004905701, 0.48672568798065186, 0.8110715746879578, 0.047431401908397675, 0.7597019672393799, 0.9679354727268219]",0.9679354727268219
joy,"KRTU/Musical Mad Libs, thanks for the awesome playlist on my drive homeSigur Ros, Mountain Goats amp TWO Sufjan Stevens songs in a row. ",surprise,"[0.3760230392217636, 0.2887536808848381, 0.41241255402565, 0.83687824010849, 0.7167209684848785, 0.8823504149913788]",0.8823504149913788
sadness,I miss greece. I miss greece. I miss greece. I miss greece. I miss greece. ( ,sadness,"[0.0356757128611207, 0.03536187810823321, 0.1735791712999344, 0.8983903229236603, 0.9805451035499573, 0.9510000348091125]",0.9805451035499573
sadness,"Oh for fuck sake! ! Now they just put down the horse that broke its leg. I know it happens in the real world, but WTF? ! ! Luck ",anger,"[0.9685342311859131, 0.9157364964485168, 0.6702800393104553, 0.07342056185007095, 0.4237675070762634, 0.8388052880764008]",0.9685342311859131
fear,I choose life. I choose recovery. I choose help. I choose trying for a new life. confused ,surprise,"[0.39851534366607666, 0.02352997474372387, 0.3309585377573967, 0.12225199490785599, 0.3404950499534607, 0.9866653978824615]",0.9866653978824615
fear,I do not like these days of overwhelming dread ,fear,"[0.632328987121582, 0.9807502925395966, 0.9928054511547089, 0.02018585498444736, 0.9697843492031097, 0.6848706752061844]",0.9928054511547089
sadness,The sad moment when you're warned that you're probably gonna get made fun of at school theat day! ,sadness,"[0.0056547841522842646, 0.7331254184246063, 0.8825240433216095, 0.0479372488334775, 0.9970826804637909, 0.6087321639060974]",0.9970826804637909
surprise, is quite romantic! They will drive miles just to tell you they love you. YouYouYou ,joy,"[0.0013959099305793643, 0.0014036307693459094, 0.011488882126286626, 0.9219009578227997, 0.0018447745824232697, 0.6900186538696289]",0.9219009578227997
sadness,Brother just told me how much he's gonna miss me when I go to college ,sadness,"[0.12352831289172173, 0.06477363221347332, 0.5696812868118286, 0.6782413721084595, 0.9735208451747894, 0.9216660261154175]",0.9735208451747894
surprise,Damn i didnt think i would ever see him tweet shit ,surprise,"[0.9736903309822083, 0.9489510953426361, 0.943251758813858, 0.4189048558473587, 0.562337338924408, 0.9941518008708954]",0.9941518008708954
sadness,I don't have a tacky winter/holiday sweater. ,disgust,"[0.7036777436733246, 0.7524612247943878, 0.3115682229399681, 0.09582513570785522, 0.35952356457710266, 0.7163191437721252]",0.7524612247943878
surprise, happy birthday If you come by the office today I have a present for you. kindacreepy ,surprise,"[0.0789923258125782, 0.8065910935401917, 0.8972037136554718, 0.4921036437153816, 0.019278486259281635, 0.907110720872879]",0.907110720872879
joy,Done My convention planning. Group mates I hope you like it marla neille karen arlene ana. . hrs kong ginawa yan ah. ^_^ ,joy,"[0.03431919775903225, 0.01366387726739049, 0.10151373036205769, 0.8928908109664917, 0.028425325639545918, 0.6320372968912125]",0.8928908109664917
surprise,"I physically, feel great today. ",joy,"[0.05812843330204487, 0.02444582339376211, 0.03945733606815338, 0.8141076266765594, 0.05023315083235502, 0.6135036945343018]",0.8141076266765594
surprise,Just found out I'm a great aunt. ,surprise,"[0.28275066614151, 0.1375414840877056, 0.4590476453304291, 0.9408355951309204, 0.4258309304714203, 0.9819362461566925]",0.9819362461566925
surprise,"Not gonna lie, that elephant lion in D made me jump. imakid popcornanyone? ",surprise,"[0.1895790845155716, 0.3000585436820984, 0.9666429758071899, 0.2801309674978256, 0.04355849698185921, 0.9785208106040955]",0.9785208106040955
joy, It's work time! Happy Friday ,surprise,"[0.4143504947423935, 0.11207639798521996, 0.14983905479311943, 0.6013230383396149, 0.013110811822116375, 0.7200522422790527]",0.7200522422790527
joy,Finished work now going home to get ready for dance exam show tomorrow! ,joy,"[0.5933920741081238, 0.13479118049144745, 0.717125654220581, 0.8820695281028748, 0.08724982291460037, 0.6689814627170563]",0.8820695281028748
joy,"Don't recommend changing in a parking lot. . Once I got dressed, some creep was watching me and smiling. ",fear,"[0.4802410453557968, 0.33352501317858696, 0.9291590750217438, 0.8968587517738342, 0.0411429088562727, 0.913172036409378]",0.9291590750217438
joy,Exhausted but happy today went so well. bam ,joy,"[0.010944067034870386, 0.0014094496727921069, 0.008605260867625475, 0.9797369241714478, 0.002381308178883046, 0.971144288778305]",0.9797369241714478
anger," lol ooh I kno. . But ion wana jump in shit. . My temp aint no good, ill do some shit. . So im cool it. . now! ! ",anger,"[0.8330534100532532, 0.3071800619363785, 0.4050494357943535, 0.5430348515510559, 0.10191288590431213, 0.5311800390481949]",0.8330534100532532
joy,Que sueño eh  jajjaajajja te quiero! Aunque posiblemente tenga un esguince en el pie y nos hayan intentado robar gentuza ,sadness,"[0.6773189306259155, 0.05627111531794071, 0.359554260969162, 0.98560431599617, 0.9865294992923737, 0.904553234577179]",0.9865294992923737
anger,I wish i have dos Bank PHB feelings again. . . Dis is too dull wit no swaggs. ,surprise,"[0.23681866377592087, 0.05015936307609081, 0.045396510511636734, 0.2594326436519623, 0.2394276112318039, 0.48684361577033997]",0.48684361577033997
sadness, O Oh no! Hopefully her son writes some good Dragonrider books. I'm a few (probably dozen) behind. . . ,sadness,"[0.903127133846283, 0.8574175834655762, 0.9738366901874542, 0.2768370881676674, 0.98631751537323, 0.9724375903606415]",0.98631751537323
joy,Should probably go to bed soon church in the morning ,surprise,"[0.7648959755897522, 0.6193889081478119, 0.600313276052475, 0.60072061419487, 0.710259348154068, 0.8451359868049622]",0.8451359868049622
sadness,"I wanna let her ride, till she arrives, and let it drip down my throat. . . . . . ",surprise,"[0.5656455755233765, 0.6139409393072128, 0.5919325053691864, 0.8707529604434967, 0.8441932201385498, 0.9069419503211975]",0.9069419503211975
anger,"is short, live it | is rare, grab it | is bad, dump it | Fear is awful, face it | Memories are sweet, cherish it | ",fear,"[0.3912072330713272, 0.5359112173318863, 0.9812786877155304, 0.6198070198297501, 0.3390493839979172, 0.6369745582342148]",0.9812786877155304
joy, Debating it like. At work till and back in tomorrow. ,surprise,"[0.38280460238456726, 0.20010431855916977, 0.3265160471200943, 0.18981177732348442, 0.20446080714464188, 0.7050982117652893]",0.7050982117652893
joy,Day at Disneyland with the incredibly wonderful and extraordinarily beautiful  ,surprise,"[0.0051124002784490585, 0.0010070930002257228, 0.0060983384028077126, 0.9838882386684418, 0.0016882903291843832, 0.9879482388496399]",0.9879482388496399
surprise,I gotta gift for u. . . . heres my dick in a box ,surprise,"[0.4326925277709961, 0.4515550285577774, 0.2486189678311348, 0.8174174129962921, 0.01926905568689108, 0.960275262594223]",0.960275262594223
joy,Your life is worth much more than gold. ~ Bob Marley ,surprise,"[0.338765949010849, 0.08180511370301247, 0.46482476592063904, 0.723809540271759, 0.3522140234708786, 0.7715355157852173]",0.7715355157852173
fear,A lot of times we run from what God calls us to do because of . . . Fear of the unknown amp discomfort. . . ,fear,"[0.832522988319397, 0.7150364518165588, 0.9887824058532715, 0.019601271022111177, 0.4558117799460888, 0.8722139000892639]",0.9887824058532715
anger,"Hate to see Eli get hit, but can only imagine the feelings Matthews has as his eyes widen and he is about to make collision. ",surprise,"[0.5071350038051605, 0.7959748804569244, 0.9185423254966736, 0.3858029693365097, 0.9352929592132568, 0.9681585729122162]",0.9681585729122162
surprise, bro mentoring theres not super cool spot to be had! Buttttttttttt I did make some brownies and a ! ! ! ! ,surprise,"[0.6557339131832123, 0.170725516974926, 0.15856315940618515, 0.6818426847457886, 0.19179224967956543, 0.919490247964859]",0.919490247964859
joy,It's my first holiday season sans retail! ! ! ,surprise,"[0.20057780668139458, 0.008945742156356573, 0.2442937195301056, 0.9368607997894287, 0.38436906784772873, 0.9720184504985809]",0.9720184504985809
joy,God didn't breathe life into us for US Draaaaag thru the day! ,anger,"[0.9784399271011353, 0.9513545632362366, 0.9335938394069672, 0.0699237771332264, 0.9663017392158508, 0.8766965270042419]",0.9784399271011353
surprise,"my mom is so sneaky she even put quot getting a new iphonequot on fbook, well played mama well played ",surprise,"[0.20418988168239594, 0.2190520167350769, 0.5157540738582611, 0.8417756259441376, 0.2053000032901764, 0.9550978243350983]",0.9550978243350983
joy,"Late school, dont have any long pants to wear. Instead I have to wear this / pants but who cares! Theres snow! My heart's fill with ",joy,"[0.03721865825355053, 0.09636142116505653, 0.391392283141613, 0.9621727168560028, 0.15540587157011032, 0.9262983500957489]",0.9621727168560028
sadness,So tired of crying all the time ,sadness,"[0.7665852904319763, 0.3962917774915695, 0.45633232593536377, 0.003309735213406384, 0.9898825585842133, 0.6151865422725677]",0.9898825585842133
surprise,waiting out a car nap because sleep is just that rare this week. wtf ,surprise,"[0.8558299541473389, 0.870314210653305, 0.6883038282394409, 0.01827262621372938, 0.3816627264022827, 0.9852878451347351]",0.9852878451347351
sadness,just opened my orch folder. . . and my huge black brigadoon music wasn't in it. ,surprise,"[0.950992226600647, 0.8563943803310394, 0.8185369968414307, 0.11030786857008934, 0.8103273510932922, 0.9815751314163208]",0.9815751314163208
surprise, - hohoho  merry Christmas. . . Just wait till Xmas day. . Can't wait notreally amazin ,joy,"[0.012980336789041758, 0.004585928865708411, 0.2092241859063506, 0.9868667125701904, 0.00580772093962878, 0.8760932385921478]",0.9868667125701904
sadness, Hmm. . . They removed all the guilds and the gold mine. I hope they don't cancel Apocalypse altogether. D' ,surprise,"[0.921560138463974, 0.8299807608127594, 0.9489555954933167, 0.08900752663612366, 0.9117386639118195, 0.957670658826828]",0.957670658826828
surprise,"Mijn die ik aan het maken ben word nogal inspiratieloos, het lijkt op een cadeau, maar dan wat groter? ",surprise,"[0.15854090452194214, 0.18439841270446777, 0.11487055569887161, 0.686046302318573, 0.11337266117334366, 0.9490443468093872]",0.9490443468093872
joy,Operation Christmas Child! ,surprise,"[0.33677197992801666, 0.12658501788973808, 0.38050413131713867, 0.8165099322795868, 0.2758568972349167, 0.8386444747447968]",0.8386444747447968
joy,Just gave one of my kids his firm to shop with a cop for Christmas. He was so excited! iamblessed ,joy,"[0.0009160738263744861, 0.0011874858755618334, 0.007963320473209023, 0.9911720752716064, 0.001176878227852285, 0.6662080883979797]",0.9911720752716064
joy,DUSTED! ! ! wit   wat up bro am feeling nothing but rite now to. ite we gon turn up. . . . . . . . . . literally ,surprise,"[0.9275897741317749, 0.8802056312561035, 0.74635449051857, 0.13200973719358444, 0.6217553466558456, 0.979227602481842]",0.979227602481842
joy,Time to get ready for work. ,surprise,"[0.816438764333725, 0.5033549070358276, 0.6608768701553345, 0.33547234535217285, 0.37307415902614594, 0.8179028332233429]",0.8179028332233429
surprise,"RT, follow  and WIN one of the special collector items that we are giving away to our Twitter friends! RT WIN ",surprise,"[0.6518787741661072, 0.5143092423677444, 0.6609022617340088, 0.9360937774181366, 0.5417941212654114, 0.9387907981872559]",0.9387907981872559
joy,God's Greatest Gift this morning  ,joy,"[0.0010795310663525015, 0.000539881584700197, 0.0010939849307760596, 0.9459052979946136, 0.0007178446103353053, 0.9366723895072937]",0.9459052979946136
joy,Oh god the sheer relief I feel for never having to endure another pt session with quotJquot is worth losing the cash. ,joy,"[0.002233048842754215, 0.008204957353882492, 0.027103895030450076, 0.9695866405963898, 0.0016062919748947024, 0.4964538887143135]",0.9695866405963898
joy,Big Easy Grill in my belly huzzah ,joy,"[0.14753196388483047, 0.0097511678468436, 0.031231103697791696, 0.9908851981163025, 0.010391512885689735, 0.9357907474040985]",0.9908851981163025
fear,"real shit, im a huge fan and all, but when  post vids, i actually watch the whole thing and take all the advice i can get. ",surprise,"[0.41566282510757446, 0.314765065908432, 0.32004590332508087, 0.727107435464859, 0.29101666808128357, 0.8268809616565704]",0.8268809616565704
surprise,Talked to my mama and she actually made me feel better lol ,surprise,"[0.48692256212234497, 0.17720068246126175, 0.6567095220088959, 0.8482974767684937, 0.6873700022697449, 0.9264942407608032]",0.9264942407608032
surprise, what i heard RT  bf's thoughts on lana del rey show quotthat was the worst thing I've ever donequot ,disgust,"[0.9404122829437256, 0.9759052097797394, 0.9313330352306366, 0.27921903133392334, 0.9625857174396515, 0.9213351905345917]",0.9759052097797394
surprise,Yeah. . . . is klaar. Nu nog een gedicht. . . niet mijn sterkste kant. ,anger,"[0.8692871332168579, 0.7884720861911774, 0.8142582774162292, 0.53181391954422, 0.8130728304386139, 0.7483058571815491]",0.8692871332168579
surprise,COOKN UP A FOR ALL MY DJs amp MUSIC LOVERS' TOO! . . . WHO AM I! ? . . . IS THE QUESTION OF THE DAY! ! ! ,surprise,"[0.6211147308349609, 0.26452699676156044, 0.5904004573822021, 0.11015189811587334, 0.4707442596554756, 0.9894542396068573]",0.9894542396068573
joy,at JAKARTA quotMAGICAL ELECTROquot Feat DJ's  CHRISTWIST KHALID amp MAGICIAN MASTER DANIEL GL a. n DANES ,surprise,"[0.058377018198370934, 0.021341641899198294, 0.037170931696891785, 0.827619880437851, 0.014726961497217417, 0.9174123406410217]",0.9174123406410217
surprise,"i think i just met my future wife, but the catch is she doesnt know it yet. ",surprise,"[0.1721249669790268, 0.02142279827967286, 0.6869919896125793, 0.7532998323440552, 0.13819806650280952, 0.9790127873420715]",0.9790127873420715
joy,Getting dragged to Gordon food service and the grocery store myfavorite ,joy,"[0.6292603313922882, 0.13454289361834526, 0.11333592608571053, 0.8315518796443939, 0.08111668191850185, 0.7758285701274872]",0.8315518796443939
surprise," I dont know, is it due tomorrow? and oh boy I know im in for a treat ",surprise,"[0.6583278477191925, 0.4386855214834213, 0.9574148654937744, 0.9696185290813446, 0.2515750303864479, 0.9867764413356781]",0.9867764413356781
joy, Knowing its nearly Christmas and I can enjoy some quality time off work with my fiance and family brings me ) ,joy,"[0.0010672913631424308, 0.0014608952915295959, 0.002706291852518916, 0.9734872579574585, 0.0009519376908428967, 0.5944716483354568]",0.9734872579574585
sadness,. . . guess i should clean my room. ,anger,"[0.8118331432342529, 0.6324786245822906, 0.37391430139541626, 0.13239990174770355, 0.2855966091156006, 0.7159738838672638]",0.8118331432342529
surprise, Nog ff en dan wordt t grote mysterie ontrafeld ! ,surprise,"[0.46974532306194305, 0.4545813649892807, 0.7727512717247009, 0.1770323645323515, 0.24020516127347946, 0.986322283744812]",0.986322283744812
joy, also I realized I literally don't have a chance during the show to sit down because of my makeup/costume changes. ,surprise,"[0.844581812620163, 0.35304372012615204, 0.650766909122467, 0.2546040043234825, 0.4000011533498764, 0.9468666315078735]",0.9468666315078735
sadness,Just wanna curl up and watch a movie with  but I'm stuck in Norton till pm ,anger,"[0.8854772448539734, 0.2248692512512207, 0.23833151161670685, 0.3292030245065689, 0.7974023222923279, 0.624281570315361]",0.8854772448539734
surprise,This guy didn't wear his vest today ,surprise,"[0.8265865743160248, 0.5412235409021378, 0.6788426339626312, 0.24353677034378052, 0.4871167987585068, 0.8805157542228699]",0.8805157542228699
surprise,Volgend jaar vul ik een oude bal met nepstront of stop ik het cadeautje in een meloen of komkommer ,disgust,"[0.9172711968421936, 0.9531391263008118, 0.9105747044086456, 0.6073911786079407, 0.887919157743454, 0.9472839534282684]",0.9531391263008118
surprise,sergio busquets diving and making a meal of things ,joy,"[0.6902337968349457, 0.30953654646873474, 0.3359338939189911, 0.8036286234855652, 0.09517867863178253, 0.7803445160388947]",0.8036286234855652
joy, Can't wait to hear Hubie Brown break it down for the first time this seasonquot ,joy,"[0.26656463742256165, 0.2009076401591301, 0.2509130835533142, 0.9297574460506439, 0.21708962321281433, 0.903215765953064]",0.9297574460506439
fear,"To live a creative life, we must lose our of being wrong. Joseph Chilton Pearce ",fear,"[0.5705976784229279, 0.5544121265411377, 0.8892996907234192, 0.13832303509116173, 0.2432594932615757, 0.6278601586818695]",0.8892996907234192
joy,Give some extra to someone today! love is awesome! ,joy,"[0.0016006561345420778, 0.0014503789716400206, 0.0023459828225895762, 0.98143270611763, 0.0022822554456070065, 0.8705619275569916]",0.98143270611763
sadness,it is imperitive that i go to ear x-tacy tomorrow. i must say my goodbyes and buy a crap ton of cds. ,sadness,"[0.29037338495254517, 0.16729994118213654, 0.520875945687294, 0.41295189410448074, 0.8347704410552979, 0.630174994468689]",0.8347704410552979
joy,"I go through the pics in my phone, brings back a lot of memories ",joy,"[0.03878577146679163, 0.03356844373047352, 0.15676042437553406, 0.7512262165546417, 0.4086898863315582, 0.674947589635849]",0.7512262165546417
surprise,Man United à la trappe pour le moment ,surprise,"[0.9184193909168243, 0.7523236274719238, 0.9118214249610901, 0.18877460435032845, 0.6886256039142609, 0.9765743613243103]",0.9765743613243103
sadness,Missing   performing a Christmas song together at ,sadness,"[0.40163785219192505, 0.15479622408747673, 0.32682526111602783, 0.4831574782729149, 0.9441415667533875, 0.7142364680767059]",0.9441415667533875
fear," not afraid of tomorrow, for I have seen yesterday and I love today less” live by this! ! ! ! ",joy,"[0.5799381881952286, 0.7401065230369568, 0.14707983285188675, 0.7471606433391571, 0.5519472658634186, 0.5944936871528625]",0.7471606433391571
anger,I cant control my once im mad its hard for me to cool off ,anger,"[0.9799202084541321, 0.45835208892822266, 0.23085015919059515, 0.017083213664591312, 0.0560890156775713, 0.5411442518234253]",0.9799202084541321
joy,Golden nugget remembered from last night Key telling the tech to quotStop. Collaborate and listenquot when he started playing the wrong vid. ,anger,"[0.9605846703052521, 0.7780419886112213, 0.4773782789707184, 0.8725728690624237, 0.24446193501353264, 0.905952662229538]",0.9605846703052521
fear," if they are guilty I dare you, brave military man, to go and attempt an arrest. . . you prove our cause ",anger,"[0.9671627283096313, 0.913434624671936, 0.6257835924625397, 0.7272242903709412, 0.2848241552710533, 0.8050519227981567]",0.9671627283096313
surprise,Upper crust in warwick actually had someone speaking proper english answering the fone ,surprise,"[0.5323171317577362, 0.3815525323152542, 0.32669582962989807, 0.6824924349784851, 0.27330873161554337, 0.88518425822258]",0.88518425822258
surprise,The sprouts I got for lunch came with roasted chickpeas. I wasn't going to eat them but then I had one - turns out - macadamias! ,surprise,"[0.7560042142868042, 0.553898811340332, 0.8133565187454224, 0.43617431819438934, 0.2146480306982994, 0.9822233021259308]",0.9822233021259308
joy,oh just another fun filled day of studying until i want to cry. ,sadness,"[0.3510868400335312, 0.07337238639593124, 0.2667611315846443, 0.23383798450231552, 0.941274493932724, 0.8112567067146301]",0.941274493932724
joy,La gente de PR se va pq los party son una mierda     ,sadness,"[0.9737924933433533, 0.9637975990772247, 0.9437935948371887, 0.2030879408121109, 0.9889581799507141, 0.9697819650173187]",0.9889581799507141
surprise,Great session with my mom. She did amazing for her first time! ! ,surprise,"[0.25225766003131866, 0.11398151144385338, 0.4131830781698227, 0.8884476721286774, 0.25867465138435364, 0.9565206468105316]",0.9565206468105316
anger,QUIT USING FACEBOOK TO ADVERTISE YOUR BUSINESS! I WILL DELETE YOU! ,anger,"[0.9855549037456512, 0.9646406173706055, 0.9611880481243134, 0.12087068520486355, 0.5581074208021164, 0.761574774980545]",0.9855549037456512
joy,The Feeling you have knowing there's no school tomorrow ,surprise,"[0.12097323685884476, 0.13662231713533401, 0.14203780889511108, 0.686180591583252, 0.19255119562149048, 0.6994329690933228]",0.6994329690933228
joy, I mean basically you going shopping in the am? Daddy decided he's going now ,surprise,"[0.4823681116104126, 0.07907727174460888, 0.13284866139292717, 0.04527388513088226, 0.03998240828514099, 0.9151920080184937]",0.9151920080184937
joy,Pep rally today. ,joy,"[0.00599182746373117, 0.0007947544800117612, 0.00684893992729485, 0.9405428171157837, 0.0011629099608398974, 0.4535636119544506]",0.9405428171157837
joy,Christmas music in the library . ,joy,"[0.03160496894270182, 0.008164506987668574, 0.013063443824648857, 0.9708936512470245, 0.003955330408643931, 0.7161767780780792]",0.9708936512470245
sadness,r u performing ur show tomorrow? Where? Give me information. . ( ,surprise,"[0.7799083292484283, 0.1623208373785019, 0.5522705614566803, 0.3685525208711624, 0.08180380426347256, 0.8846533298492432]",0.8846533298492432
joy,"I'm not sure WHY it took LAX to finally make me feel in the Xmas spirit, but I'm happy it's finally creeping over me. ) ",joy,"[0.004011593060567975, 0.005481994361616671, 0.02323275967501104, 0.945562869310379, 0.002757676236797124, 0.9140551686286926]",0.945562869310379
surprise,DAMN-----gt She Got Her EyeBrows Arch Sooo High Every Time She Look At Me I Think She Tryin To Me. . . . . . . . . . . WTF ,anger,"[0.9896610975265503, 0.9614291489124298, 0.940950483083725, 0.1343560889363289, 0.6000664234161377, 0.9854869842529297]",0.9896610975265503
surprise,Even though I'm mean af to this person I'm still buying them something. . . . I guess I should them ,disgust,"[0.912880927324295, 0.9461432695388794, 0.3794304132461548, 0.5885605663061142, 0.3691572993993759, 0.9439977407455444]",0.9461432695388794
sadness,"resting early. . . wasn't as well-received as i hoped to be. night, everyone xx ",anger,"[0.9009402394294739, 0.6917565762996674, 0.705022394657135, 0.314255952835083, 0.8160779774188995, 0.8314050436019897]",0.9009402394294739
surprise,Tijd om de slapen morgen en marathon! ,anger,"[0.9229519665241241, 0.5850894749164581, 0.7637103199958801, 0.509404331445694, 0.32743048667907715, 0.7460263073444366]",0.9229519665241241
sadness,I Gotta Put On Like Diff Shower Caps Just So Ion Get My Hair Wet In Dhaa shower . Lmbo . ,anger,"[0.992265522480011, 0.9863452613353729, 0.9775724411010742, 0.15600277110934258, 0.9875985980033875, 0.946333110332489]",0.992265522480011
joy,"Ahhhh, I just love getting sick two days before my birthday. ",joy,"[0.27040020376443863, 0.28509166464209557, 0.5012185350060463, 0.9656759202480316, 0.6115457117557526, 0.9390829801559448]",0.9656759202480316
joy,"Cleaning, then getting a jump start on my ten loads of homework. ",anger,"[0.7396577000617981, 0.32862143218517303, 0.3452763110399246, 0.6277476996183395, 0.31114909052848816, 0.6827439069747925]",0.7396577000617981
joy,Love Christmas time basketball! ! ! ,joy,"[0.05919005908071995, 0.026407571509480476, 0.07662579044699669, 0.9761725664138794, 0.033580029383301735, 0.8080436885356903]",0.9761725664138794
sadness,"I have officially retired Vagrant Story and Final Fantasy Tactics. Fear Effect will more than likely retire tonight, as well. ",fear,"[0.6360393464565277, 0.7834633588790894, 0.8697710037231445, 0.3136209696531296, 0.5801839232444763, 0.5351452529430389]",0.8697710037231445
anger,"ruscrooged truth hubby and I lost it after message day. Hubby bcuz he knows that spoke him, me bcuz I can't give his rage ",anger,"[0.9753068685531616, 0.9358230531215668, 0.6377338767051697, 0.123973298817873, 0.7400921583175659, 0.6558905839920044]",0.9753068685531616
sadness,Wishes  was here to watch friends with me! Late night rerun tradition. ,sadness,"[0.4638034552335739, 0.18865517526865005, 0.43619491159915924, 0.8657290935516357, 0.9503208696842194, 0.8135570287704468]",0.9503208696842194
joy,Fourth nursing home- bringing ,surprise,"[0.381300613284111, 0.23323727399110794, 0.20964520424604416, 0.337441623210907, 0.34289148449897766, 0.6763238906860352]",0.6763238906860352
joy,I love how I just got soaked running to my car ,joy,"[0.005858940072357655, 0.0020948111778125167, 0.01934569701552391, 0.9882880449295044, 0.004002471570856869, 0.7798788547515869]",0.9882880449295044
anger, so im just wondering how u amp  are doing. . . . . . . i was feeling a bit of tension last week. . . . . . . . ,anger,"[0.7324495613574982, 0.1821438204497099, 0.5173676908016205, 0.04754788242280483, 0.24038433749228716, 0.5323450937867165]",0.7324495613574982
fear," thing is, my friend. If its something they don't want to face, they'll find any excuse to not It's only their ",disgust,"[0.5420013219118118, 0.677969753742218, 0.6621414422988892, 0.07047050818800926, 0.4352564662694931, 0.5668136775493622]",0.677969753742218
fear,"I worry, if I will receive tomorrow points. It will affect study under the literature. ",fear,"[0.09594590961933136, 0.07981101050972939, 0.9422307312488556, 0.05981316603720188, 0.24767318554222584, 0.9337542951107025]",0.9422307312488556
joy,feel like  done all my jobs. washed the trailer out head to toe. and still in my PJs. ,surprise,"[0.5045789033174515, 0.18972230702638626, 0.15191800892353058, 0.6146319508552551, 0.25838543474674225, 0.6794290244579315]",0.6794290244579315
joy, thanks on reminder for Lil C's birthday today is the th n KT's Xmas program we practicing all day today lol ,surprise,"[0.18971872329711914, 0.01744960341602564, 0.08526436984539032, 0.2386799231171608, 0.010313954669982195, 0.2920408993959427]",0.2920408993959427
anger,When microwaves only wanna heat up half of your meal. ,anger,"[0.9566118121147156, 0.8432552814483643, 0.8040629029273987, 0.04181681387126446, 0.856767326593399, 0.9237033426761627]",0.9566118121147156
fear,The hero and the coward both feel the Same thing ,surprise,"[0.2931274324655533, 0.3736947178840637, 0.48088935017585754, 0.3481085002422333, 0.28322088718414307, 0.5408984124660492]",0.5408984124660492
sadness,I swear we're cursed! ♥RT  One Of Those Heart To Hearts With TeE_LoUche ! ! ! ,fear,"[0.863670140504837, 0.8085914552211761, 0.8704324960708618, 0.6583146154880524, 0.8257835209369659, 0.7880062162876129]",0.8704324960708618
sadness,Why Breaking Dawn was an even bigger disappointment than expected quotAy jen ay jen di mo nakita si taylor na nakahubad (quot -Karisse ,anger,"[0.9626797735691071, 0.9300701916217804, 0.8184143006801605, 0.38846229016780853, 0.9514018893241882, 0.9595778286457062]",0.9626797735691071
joy, Please follow my charitable organization  ! We give kids amp MAGIC through cards! ! giveback ,surprise,"[0.3440003991127014, 0.07793640345335007, 0.11858627758920193, 0.7454069256782532, 0.13990561664104462, 0.9481312036514282]",0.9481312036514282
sadness,"LOL RT  RT  RT  Now that Shaq is retired, no active NBA player has dunked on Antoine Carr. ",surprise,"[0.03884291090071201, 0.15059819445014, 0.061672041192650795, 0.8468626737594604, 0.16082047298550606, 0.9595573842525482]",0.9595573842525482
surprise,Happy birthday to the best mommy in the world! ,joy,"[0.026447150856256485, 0.005139629822224379, 0.05752120912075043, 0.9866703450679779, 0.007407755590975285, 0.9268838763237]",0.9866703450679779
joy,Happiness is the absence of the striving for happiness. ~ Chuang Tzu ,joy,"[0.012649858836084604, 0.009725078707560897, 0.017647116910666227, 0.8359351456165314, 0.01320224767550826, 0.5239065140485764]",0.8359351456165314
